PP4502N,,,,,CB 386NE,,,,,CB 143NJ,,,,,CB 598NJ,,,,,CB 529NR,,,,,EKU 13900 ,,,,,GD 4H453 ,,,,
,,,,,2023-04-13 20:54:06,,"Kwiatowa 1, 62-330 Zasutowo, Poland",Zasutowo,,2023-04-05 22:27:43,,"Lawendowa, 32-010, Poland",,,2023-04-06 08:22:13,00:07:55,"Nieskórz 15, 07-304, Poland",Nieskórz,,2023-04-11 07:26:55,,"Karola Szajnochy 14b, 85-738 Bydgoszcz, Poland",Bydgoszcz,,,,,,,,,,,
,,,,, ,00:07:41,,,, ,,,,, ,,,,, ,01:46:24,,,,,,,,,,,,,
,,,,,2023-04-14 07:42:10,,"DK92, 62-330 Zasutowo, Poland",Zasutowo,,2023-04-05 22:42:16,04:36:49,"Kocmyrzów 188a, 32-010, Poland",Kocmyrzów,,2023-04-06 19:39:01,,"Nieskórz 15, 07-304, Poland",Nieskórz,,2023-04-12 02:40:40,,"Karola Szajnochy 14-18, 85-738 Bydgoszcz, Poland",Bydgoszcz,,,,,,,,,,,
,,,,,2023-04-14 07:52:59,,"Józefa Piłsudskiego, 62-302 Września, Poland",Września,,2023-04-05 23:14:49,,"Alberta Schweitzera, 30-695 Kraków, Poland",Kraków,,2023-04-06 19:54:40,00:11:15,"Onufrego Zagłoby 7, 07-300 Ostrów Mazowiecka, Poland",Ostrów Mazowiecka,,2023-04-12 03:45:15,,"Wyrzyska 103, 89-110 Sadki, Poland",Sadki,,,,,,,,,,,
,,,,, ,,,,, ,,,,, ,,,,, ,00:05:05,,,,,,,,,,,,,
,,,,,2023-04-14 07:55:54,00:13:46,"Józefa Piłsudskiego, 62-302 Września, Poland",Września,,2023-04-05 23:15:23,00:32:33,"Alberta Schweitzera, 30-695 Kraków, Poland",Kraków,,2023-04-06 20:05:26,,"Onufrego Zagłoby 7, 07-300 Ostrów Mazowiecka, Poland",Ostrów Mazowiecka,,2023-04-12 03:48:17,,"Wyrzyska 103, 89-110 Sadki, Poland",Sadki,,,,,,,,,,,
,,,,,2023-04-14 08:15:33,,"Gwarna 2-14, 62-302 Psary Małe, Poland",Psary Małe,,2023-04-05 23:21:14,,"Rafała Czerwiakowskiego 1, 30-695 Kraków, Poland",Kraków,,2023-04-06 20:12:46,00:15:39,"Zambrowska 43, 07-300 Podborze, Poland",Podborze,,2023-04-12 04:39:19,,"DK10 64, 64-930 Nowa Łubianka, Poland",Nowa Łubianka,,,,,,,,,,,
,,,,, ,,,,, ,,,,, ,,,,, ,01:04:35,,,,,,,,,,,,,
,,,,,2023-04-14 19:59:14,00:10:49,"Gwarna 2-14, 62-302 Psary Małe, Poland",Psary Małe,,2023-04-06 07:37:04,00:05:51,"Rafała Czerwiakowskiego, 30-695 Kraków, Poland",Kraków,,2023-04-07 07:55:58,,"Zambrowska 43, 07-300 Podborze, Poland",Podborze,,2023-04-12 04:43:41,,"DK10 64, 64-930 Nowa Łubianka, Poland",Nowa Łubianka,,,,,,,,,,,
,,,,,2023-04-14 20:28:04,,"E261, 62-260, Poland",,,2023-04-06 07:55:53,,"Sołtysowska 27, 31-589 Kraków, Poland",Kraków,,2023-04-07 08:04:24,00:07:20,"Onufrego Zagłoby 7, 07-300 Ostrów Mazowiecka, Poland",Ostrów Mazowiecka,,2023-04-12 05:53:00,,"Podgórna 2, 73-210 Recz, Poland",Recz,,,,,,,,,,,
,,,,, ,,,,, ,,,,, ,,,,, ,00:51:02,,,,,,,,,,,,,
,,,,,2023-04-14 20:49:44,,"MOP Łubowo, Łubowo 165, 62-260, Poland",Łubowo,,2023-04-06 07:58:27,00:18:49,"Sołtysowska 27, 31-589 Kraków, Poland",Kraków,,2023-04-07 08:11:56,,"Onufrego Zagłoby 7, 07-300 Ostrów Mazowiecka, Poland",Ostrów Mazowiecka,,2023-04-12 06:09:57,,"Podgórna 2, 73-210 Recz, Poland",Recz,,,,,,,,,,,
,,,,,2023-04-14 21:59:20,00:19:39,"Karola Szajnochy 14-18, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-04-06 08:23:48,,"Na Załęczu 1, 31-587 Kraków, Poland",Kraków,,2023-04-07 08:24:08,00:08:26,"Nieskórz 15, 07-304, Poland",Nieskórz,,2023-04-12 06:54:22,,"Droga bez nazwy, 73-110 Stargard, Poland",Stargard,,,,,,,,,,,
,,,,, ,,,,, ,,,,, ,,,,, ,01:09:19,,,,,,,,,,,,,
,,,,,2023-04-17 09:13:20,,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-04-06 08:24:53,00:25:21,"Na Załęczu 1, 31-587 Kraków, Poland",Kraków,,2023-04-07 15:26:34,,"Nieskórz 15, 07-304, Poland",Nieskórz,,2023-04-12 10:07:46,,"Droga bez nazwy, 73-110 Stargard, Poland",Stargard,,,,,,,,,,,
,,,,,2023-04-17 09:25:35,00:28:50,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-04-06 08:37:44,,"Władysława Siwka 29-27, 31-588 Kraków, Poland",Kraków,,2023-04-07 18:54:19,00:12:12,"A1, 87-732, Poland",,,2023-04-12 10:30:18,,"DK10, 73-132, Poland",,,,,,,,,,,,
,,,,, ,,,,, ,,,,, ,,,,, ,00:44:25,,,,,,,,,,,,,
,,,,,2023-04-17 09:54:22,,"Karola Szajnochy 14-18, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-04-06 12:40:00,,"Na Załęczu 1, 31-587 Kraków, Poland",Kraków,,2023-04-07 18:57:17,,"A1, 87-732, Poland",,,2023-04-12 10:51:50,,"DK10, 73-132, Poland",,,,,,,,,,,,
,,,,,2023-04-17 12:38:17,01:09:36,"plac Parkowy 7, 62-060 Jeziorki, Poland",Jeziorki,,2023-04-06 13:25:54,00:12:51,"Worcella 6, 31-154 Kraków, Poland",Kraków,,2023-04-07 19:56:52,03:27:45,"Łomżyńska 47, 85-863 Bydgoszcz, Poland",Bydgoszcz,,2023-04-12 14:06:06,,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,,,,,,,,,,,
,,,,, ,,,,, ,,,,, ,,,,, ,00:22:32,,,,,,,,,,,,,
,,,,,2023-04-17 14:05:57,,"plac Parkowy 7, 62-060 Jeziorki, Poland",Jeziorki,,2023-04-06 13:35:42,,"Worcella 6, 31-154 Kraków, Poland",Kraków,,2023-04-07 20:12:58,,"Łomżyńska 47, 85-863 Bydgoszcz, Poland",Bydgoszcz,,2023-04-13 03:51:30,,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,,,,,,,,,,,
,,,,,2023-04-17 15:45:49,,"Waszkiewicza 69, 66-300 Międzyrzecz, Poland",Międzyrzecz,,2023-04-06 14:00:05,00:45:54,"Na Załęczu 1, 31-587 Kraków, Poland",Kraków,,2023-04-07 20:28:20,00:59:35,"Stanisława Leszczyńskiego 61A, 85-137 Bydgoszcz, Poland",Bydgoszcz,,2023-04-13 06:45:38,,"Stanisława Żółkiewskiego 3, 63-400 Ostrów Wielkopolski, Poland",Ostrów Wielkopolski,,,,,,,,,,,
,,,,, ,00:12:15,,,, ,,,,, ,,,,, ,03:14:16,,,,,,,,,,,,,
,,,,,2023-04-17 15:52:58,,"Waszkiewicza 69, 66-300 Międzyrzecz, Poland",Międzyrzecz,,2023-04-06 14:57:06,,"Na Załęczu 1, 31-587 Kraków, Poland",Kraków,,2023-04-11 03:59:28,,"Stanisława Leszczyńskiego 61, 85-137 Bydgoszcz, Poland",Bydgoszcz,,2023-04-13 14:56:00,,"Stanisława Żółkiewskiego 3, 63-400 Ostrów Wielkopolski, Poland",Ostrów Wielkopolski,,,,,,,,,,,
,,,,,2023-04-17 16:51:55,,"Więcław 18E, DW130, 74-400, Poland",,,2023-04-06 16:31:50,00:24:23,"Szosa Olkuska 11, 32-340 Wolbrom, Poland",Wolbrom,,2023-04-11 05:02:06,00:15:22,"E75, 87-880, Poland",,,2023-04-13 15:44:24,,"Poznańska 46B, 63-220 Kotlin, Poland",Kotlin,,,,,,,,,,,
,,,,, ,02:43:55,,,, ,,,,, ,,,,, ,02:54:08,,,,,,,,,,,,,
,,,,,2023-04-17 17:30:10,,"Więcław 18E, DW130, 74-400, Poland",,,2023-04-06 16:35:12,,"Szosa Olkuska 11, 32-340 Wolbrom, Poland",Wolbrom,,2023-04-11 05:11:19,,"Księdza Romana Jałocho 40, 87-880 Wieniec, Poland",Wieniec,,2023-04-13 16:00:28,,"Poznańska 46B, 63-220 Kotlin, Poland",Kotlin,,,,,,,,,,,
,,,,,2023-04-17 18:55:03,,"Daniela 15-1, 72-003 Dołuje, Poland",Dołuje,,2023-04-06 19:58:26,01:34:44,"Dobierzyn 1, 87-890, Poland",Dobierzyn,,2023-04-11 06:41:07,01:02:38,"Słowackiego 121, 97-360 Kamieńsk, Poland",Kamieńsk,,2023-04-13 18:29:49,,"Karola Szajnochy 14-18, 85-738 Bydgoszcz, Poland",Bydgoszcz,,,,,,,,,,,
,,,,, ,01:39:52,,,, ,,,,, ,,,,, ,00:48:24,,,,,,,,,,,,,
,,,,,2023-04-17 18:57:24,,"Daniela 15-1, 72-003 Dołuje, Poland",Dołuje,,2023-04-06 20:49:47,,"Dobierzyn 1, 87-890, Poland",Dobierzyn,,2023-04-11 06:44:46,,"Słowackiego 121, 97-360 Kamieńsk, Poland",Kamieńsk,,2023-04-14 08:24:12,,"Karola Szajnochy 14-18, 85-738 Bydgoszcz, Poland",Bydgoszcz,,,,,,,,,,,
,,,,,2023-04-17 19:02:54,,"DK10, 72-003, Poland",,,2023-04-06 22:28:50,03:23:14,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-04-11 07:45:12,01:29:48,"C248+99, 42-584 Dobieszowice, Poland",Dobieszowice,,2023-04-14 08:34:06,,"Przemysłowa, 85-758 Bydgoszcz, Poland",Bydgoszcz,,,,,,,,,,,
,,,,, ,00:58:57,,,, ,,,,, ,,,,, ,02:29:21,,,,,,,,,,,,,
,,,,,2023-04-17 20:01:55,,"Lubieszyn 23, 72-002, Poland",Lubieszyn,,2023-04-11 08:16:19,,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-04-11 07:48:43,,"C248+99, 42-584 Dobieszowice, Poland",Dobieszowice,,2023-04-14 08:41:30,,"Przemysłowa, 85-758 Bydgoszcz, Poland",Bydgoszcz,,,,,,,,,,,
,,,,,2023-04-17 20:07:58,,"Lubieszyn 11A, 72-002, Poland",Lubieszyn,,2023-04-11 08:30:50,,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-04-11 08:04:03,01:00:26,"9PCV+X7, Wieszowa, Poland",Wieszowa,,2023-04-14 08:50:54,,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,,,,,,,,,,,
,,,,, ,01:24:53,,,, ,01:39:03,,,, ,,,,, ,00:09:54,,,,,,,,,,,,,
,,,,,2023-04-18 07:38:16,,"DK10, 72-003, Poland",,,2023-04-11 08:45:16,,"Fabryczna 16, 85-741 Bydgoszcz, Poland",Bydgoszcz,,2023-04-11 08:27:47,,"A1, 42-674 Zabrze, Poland",Zabrze,,2023-04-17 04:43:13,,"Karola Szajnochy 14-18, 85-738 Bydgoszcz, Poland",Bydgoszcz,,,,,,,,,,,
,,,,,2023-04-18 08:09:12,,"Jasienicka 7k, 72-015 Police, Poland",Police,,2023-04-11 12:26:06,,"Górnicza 1, 42-100 Kłobuck, Poland",Kłobuck,,2023-04-11 12:10:43,00:15:20,"A5, 2185, Austria",,,2023-04-17 06:01:44,,"Kcyńska 56, 62-100 Wągrowiec, Poland",Wągrowiec,,,,,,,,,,,
,,,,, ,00:05:30,,,, ,00:14:31,,,, ,,,,, ,00:09:24,,,,,,,,,,,,,
,,,,,2023-04-18 15:23:08,,"Jasienicka, 72-010 Police, Poland",Police,,2023-04-11 13:30:18,,"Górnicza 1, 42-100 Kłobuck, Poland",Kłobuck,,2023-04-11 12:13:28,,"A5, 2185, Austria",,,2023-04-17 06:03:51,,"Kcyńska 56, 62-100 Wągrowiec, Poland",Wągrowiec,,,,,,,,,,,
,,,,,2023-04-18 16:27:09,,"Droga bez nazwy, Żdżary, Poland",Żdżary,,2023-04-11 13:40:42,,"Henryka Sienkiewicza 2, 42-100 Kłobuck, Poland",Kłobuck,,2023-04-11 14:55:08,03:42:56,"Riegersburg 247, 8333 Riegersburg, Austria",Riegersburg,,2023-04-17 06:52:11,,"Słonawy 14c, 64-600, Poland",Słonawy,,,,,,,,,,,
,,,,, ,00:06:03,,,, ,03:40:50,,,, ,,,,, ,01:18:31,,,,,,,,,,,,,
,,,,,2023-04-18 16:29:47,,"Droga bez nazwy, Żdżary, Poland",Żdżary,,2023-04-11 13:48:59,,"Henryka Sienkiewicza 2, 42-100 Kłobuck, Poland",Kłobuck,,2023-04-11 16:55:50,,"Riegersburg 247, 8333 Riegersburg, Austria",Riegersburg,,2023-04-17 09:49:59,,"Słonawy 14c, 64-600, Poland",Słonawy,,,,,,,,,,,
,,,,,2023-04-18 16:39:48,,"Glewice 33, 72-100 Goleniów, Poland",Goleniów,,2023-04-11 17:50:58,,"Przemysłowa 1a, 63-720 Koźmin Wielkopolski, Poland",Koźmin Wielkopolski,,2023-04-11 17:03:57,02:41:40,"Meisterweg I, 8333, Austria",,,2023-04-17 11:34:06,,"Poznańska 23, 89-240 Kcynia, Poland",Kcynia,,,,,,,,,,,
,,,,, ,00:30:56,,,, ,00:10:24,,,, ,,,,, ,,,,,,,,,,,,,,
,,,,,2023-04-18 17:20:33,,"Glewice 33, 72-100 Goleniów, Poland",Goleniów,,2023-04-11 18:43:23,,"Przemysłowa 1a, 63-720 Koźmin Wielkopolski, Poland",Koźmin Wielkopolski,,2023-04-12 16:22:46,,"Riegersburg 246, 8333 Riegersburg, Austria",Riegersburg,,2023-04-17 11:38:56,00:48:20,"Poznańska 22-20, 89-240 Kcynia, Poland",Kcynia,,,,,,,,,,,
,,,,,2023-04-18 19:59:27,,"DW212 10, 77-116 Czarna Dąbrówka, Poland",Czarna Dąbrówka,,2023-04-11 21:06:05,,"Szosa Bydgoska 64, 88-180 Złotniki Kujawskie, Poland",Złotniki Kujawskie,,2023-04-12 16:28:02,,"Meisterweg I, 8333, Austria",,,2023-04-17 11:57:02,,"Jana Pawła II 46, 89-200 Szubin, Poland",Szubin,,,,,,,,,,,
,,,,, ,01:04:01,,,, ,04:01:59,,,, ,00:08:07,,,, ,,,,,,,,,,,,,,
,,,,,2023-04-18 20:10:32,,"Lęborska 8, 77-116 Czarna Dąbrówka, Poland",Czarna Dąbrówka,,2023-04-12 06:40:14,,"DW284 39-37, 88-180 Złotniki Kujawskie, Poland",Złotniki Kujawskie,,2023-04-13 07:53:06,,"Meisterweg I, 8333, Austria",,,2023-04-17 12:06:07,01:44:07,"Jana Pawła II 46, 89-200 Szubin, Poland",Szubin,,,,,,,,,,,
,,,,,2023-04-18 20:55:54,,"Słoneczna 1-5, 83-300 Kartuzy, Poland",Kartuzy,,2023-04-12 07:18:31,,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-04-13 08:48:24,,"Rossiweg 1, 8244 Haberl, Austria",Haberl,,2023-04-17 12:47:04,,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,,,,,,,,,,,
,,,,, ,,,,, ,02:22:42,,,, ,,,,, ,,,,,,,,,,,,,,
,,,,,2023-04-19 08:13:03,00:10:01,"Słoneczna 1-5, 83-300 Kartuzy, Poland",Kartuzy,,2023-04-12 07:49:54,,"Karola Szajnochy 14b, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-04-13 08:51:09,00:05:16,"Rossiweg 1, 8244 Haberl, Austria",Haberl,,2023-04-19 17:25:32,00:18:06,"Fabryczna 21, 85-741 Bydgoszcz, Poland",Bydgoszcz,,,,,,,,,,,
,,,,,2023-04-19 08:29:55,,"Spacerowa 8, 83-307 Kiełpino, Poland",Kiełpino,,2023-04-12 09:11:49,,"3 Maja 5, 89-340 Białośliwie, Poland",Białośliwie,,2023-04-13 13:09:35,,"D1, 742 35 Vražné, Czechia",Vražné,,2023-04-19 19:06:52,,"Krzyżanówek 9B, 99-314, Poland",Krzyżanówek,,,,,,,,,,,
,,,,, ,,,,, ,00:38:17,,,, ,,,,, ,,,,,,,,,,,,,,
,,,,,2023-04-19 11:21:16,02:38:54,"Spacerowa 8, 83-307 Kiełpino, Poland",Kiełpino,,2023-04-12 18:59:16,,"3 Maja 5, 89-340 Białośliwie, Poland",Białośliwie,,2023-04-13 13:10:33,00:55:18,"D1, 742 35 Vražné, Czechia",Vražné,,2023-04-19 19:25:17,00:40:57,"Krzyżanówek 9B, 99-314, Poland",Krzyżanówek,,,,,,,,,,,
,,,,,2023-04-19 11:26:45,,"Długa 36a, 83-307 Kiełpino, Poland",Kiełpino,,2023-04-12 20:13:49,,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-04-13 15:26:54,,"Wołyńska 41, 42-120 Wapiennik, Poland",Wapiennik,,2023-04-19 22:30:20,,"Wrotkowska 4, 20-469 Lublin, Poland",Lublin,,,,,,,,,,,
,,,,, ,,,,, ,01:21:55,,,, ,,,,, ,,,,,,,,,,,,,,
,,,,,2023-04-19 11:37:08,00:45:22,"Długa 63A, 83-307 Kiełpino, Poland",Kiełpino,,2023-04-13 07:38:24,,"Karola Szajnochy 14A, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-04-13 18:33:09,04:18:26,"Wołyńska 41, 42-120 Wapiennik, Poland",Wapiennik,,2023-04-19 22:32:53,01:41:20,"Wrotkowska 4, 20-469 Lublin, Poland",Lublin,,,,,,,,,,,
,,,,,2023-04-19 11:46:33,,"Kartuska 35, 83-307 Kiełpino, Poland",Kiełpino,,2023-04-13 07:44:30,,"Karola Szajnochy 14-18, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-04-13 18:48:45,,"Szkolna 1, 42-100 Kłobuck, Poland",Kłobuck,,2023-04-19 22:38:32,,"Nowy Świat 38, 20-418 Lublin, Poland",Lublin,,,,,,,,,,,
,,,,, ,,,,, ,01:14:33,,,, ,,,,, ,,,,,,,,,,,,,,
,,,,,2023-04-19 11:49:16,00:16:52,"Kartuska 35, 83-307 Kiełpino, Poland",Kiełpino,,2023-04-13 08:16:06,,"Fabryczna 21, 85-741 Bydgoszcz, Poland",Bydgoszcz,,2023-04-14 07:31:37,02:16:21,"Rómmla 11, 42-100 Kłobuck, Poland",Kłobuck,,2023-04-20 07:14:45,03:05:03,"Nowy Świat 38, 20-418 Lublin, Poland",Lublin,,,,,,,,,,,
,,,,,2023-04-19 11:55:59,,"Spacerowa 8, 83-307 Kiełpino, Poland",Kiełpino,,2023-04-13 09:53:32,,"Zakopiańska, 64-920 Piła, Poland",Piła,,2023-04-14 07:51:12,,"Wołyńska 41, 42-120 Wapiennik, Poland",Wapiennik,,2023-04-20 07:26:01,,"Mariana Smoluchowskiego 7, 20-474 Lublin, Poland",Lublin,,,,,,,,,,,
,,,,, ,,,,, ,00:06:06,,,, ,,,,, ,,,,,,,,,,,,,,
,,,,,2023-04-19 13:24:03,00:05:29,"Spacerowa 8, 83-307 Kiełpino, Poland",Kiełpino,,2023-04-13 10:11:04,,"Zakopiańska, 64-920 Piła, Poland",Piła,,2023-04-14 13:35:08,00:15:36,"Wołyńska 41, 42-120 Wapiennik, Poland",Wapiennik,,2023-04-20 11:36:35,00:05:39,"Mariana Smoluchowskiego 2, 20-483 Lublin, Poland",Lublin,,,,,,,,,,,
,,,,,2023-04-19 15:15:52,,"DK91, 86-134 Stare Marzy, Poland",Stare Marzy,,2023-04-13 11:45:32,,"DK22 9-10, 66-416 Różanki, Poland",Różanki,,2023-04-14 13:46:49,,"Brzeźnicka, 42-122 Ostrowy nad Okszą, Poland",Ostrowy nad Okszą,,2023-04-20 12:09:36,,"Droga bez nazwy, 24-173, Poland",,,,,,,,,,,,
,,,,, ,,,,, ,01:37:26,,,, ,,,,, ,,,,,,,,,,,,,,
,,,,,2023-04-19 15:25:14,,"DK91, 86-134 Stare Marzy, Poland",Stare Marzy,,2023-04-13 11:56:55,,"DK22 9-10, 66-416 Różanki, Poland",Różanki,,2023-04-14 13:47:05,00:19:35,"Brzeźnicka, 42-122 Ostrowy nad Okszą, Poland",Ostrowy nad Okszą,,2023-04-20 12:37:01,00:11:16,"Droga bez nazwy, 24-173, Poland",,,,,,,,,,,,
,,,,,2023-04-19 16:15:46,00:09:25,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-04-13 12:46:34,,"Tartaczna 2, 74-400 Dębno, Poland",Dębno,,2023-04-14 14:52:50,,"Dworska 4B, 97-320 Piotrków Trybunalski, Poland",Piotrków Trybunalski,,2023-04-20 14:16:21,,"Kotowice 50 A, 05-840 Brwinów, Poland",Brwinów,,,,,,,,,,,
,,,,, ,,,,, ,01:34:28,,,, ,,,,, ,,,,,,,,,,,,,,
,,,,,2023-04-20 12:57:10,,"Karola Szajnochy 14, 85-738 Bydgoszcz, Poland",Bydgoszcz,,2023-04-13 20:06:45,,"Tartaczna 2, 74-400 Dębno, Poland",Dębno,,2023-04-14 14:57:33,00:11:41,"Dworska 4B, 97-320 Piotrków Trybunalski, Poland",Piotrków Trybunalski,,2023-04-20 14:26:40,00:33:01,"Kotowice 50 A, 05-840 Brwinów, Poland",Brwinów,,,,,,,,,,,
